emp_id,item_code,quantity,sales_year,sales_week,item_code_year_quarter,sales_period_id
EMP267,PROD_008,41,2019,12,PROD_008_2019_1,13
EMP267,PROD_008,32,2019,13,PROD_008_2019_2,14
EMP267,PROD_008,38,2019,14,PROD_008_2019_2,15
EMP267,PROD_008,40,2019,15,PROD_008_2019_2,16
EMP267,PROD_008,30,2019,16,PROD_008_2019_2,17
EMP267,PROD_008,36,2019,17,PROD_008_2019_2,18
EMP267,PROD_008,27,2019,18,PROD_008_2019_2,19
EMP267,PROD_008,26,2019,19,PROD_008_2019_2,20
EMP267,PROD_008,39,2019,20,PROD_008_2019_2,21
EMP267,PROD_008,38,2019,21,PROD_008_2019_2,22
EMP267,PROD_008,34,2019,22,PROD_008_2019_2,23
EMP267,PROD_008,33,2019,23,PROD_008_2019_2,24
EMP267,PROD_008,24,2019,24,PROD_008_2019_2,25
EMP267,PROD_008,22,2019,25,PROD_008_2019_2,26
EMP267,PROD_008,18,2019,26,PROD_008_2019_3,27
EMP267,PROD_008,36,2019,27,PROD_008_2019_3,28
EMP267,PROD_008,28,2019,28,PROD_008_2019_3,29
EMP267,PROD_008,33,2019,29,PROD_008_2019_3,30
EMP267,PROD_008,27,2019,30,PROD_008_2019_3,31
EMP267,PROD_008,24,2019,31,PROD_008_2019_3,32
EMP267,PROD_008,25,2019,32,PROD_008_2019_3,33
EMP267,PROD_008,30,2019,33,PROD_008_2019_3,34
EMP267,PROD_008,31,2019,34,PROD_008_2019_3,35
EMP267,PROD_008,30,2019,35,PROD_008_2019_3,36
EMP267,PROD_008,19,2019,36,PROD_008_2019_3,37
EMP267,PROD_008,26,2019,37,PROD_008_2019_3,38
EMP267,PROD_008,36,2019,38,PROD_008_2019_3,39
EMP267,PROD_008,28,2019,39,PROD_008_2019_4,40
EMP267,PROD_008,39,2019,40,PROD_008_2019_4,41
EMP267,PROD_008,35,2019,41,PROD_008_2019_4,42
EMP267,PROD_008,37,2019,42,PROD_008_2019_4,43
EMP267,PROD_008,32,2019,43,PROD_008_2019_4,44
EMP267,PROD_008,25,2019,44,PROD_008_2019_4,45
EMP267,PROD_008,31,2019,45,PROD_008_2019_4,46
EMP267,PROD_008,29,2019,46,PROD_008_2019_4,47
EMP267,PROD_008,28,2019,47,PROD_008_2019_4,48
EMP267,PROD_008,37,2019,48,PROD_008_2019_4,49
EMP267,PROD_008,22,2019,49,PROD_008_2019_4,50
EMP267,PROD_008,31,2019,50,PROD_008_2019_4,51
EMP267,PROD_008,26,2019,51,PROD_008_2019_4,52
EMP244,PROD_006,31,2020,0,PROD_006_2020_1,53
EMP244,PROD_006,39,2020,1,PROD_006_2020_1,54
EMP244,PROD_006,50,2020,2,PROD_006_2020_1,55
EMP244,PROD_006,31,2020,3,PROD_006_2020_1,56
EMP244,PROD_006,37,2020,4,PROD_006_2020_1,57
EMP244,PROD_006,30,2020,5,PROD_006_2020_1,58
EMP244,PROD_006,37,2020,6,PROD_006_2020_1,59
EMP244,PROD_006,44,2020,7,PROD_006_2020_1,60
EMP244,PROD_006,35,2020,8,PROD_006_2020_1,61
EMP244,PROD_006,33,2020,9,PROD_006_2020_1,62
EMP244,PROD_006,26,2020,10,PROD_006_2020_1,63
EMP244,PROD_006,32,2020,11,PROD_006_2020_1,64
EMP244,PROD_006,41,2020,12,PROD_006_2020_1,65
EMP244,PROD_006,35,2020,13,PROD_006_2020_2,66
EMP244,PROD_006,35,2020,14,PROD_006_2020_2,67
EMP244,PROD_006,47,2020,15,PROD_006_2020_2,68
EMP244,PROD_006,43,2020,16,PROD_006_2020_2,69
EMP244,PROD_006,45,2020,17,PROD_006_2020_2,70
EMP244,PROD_006,41,2020,18,PROD_006_2020_2,71
EMP244,PROD_006,40,2020,19,PROD_006_2020_2,72
EMP244,PROD_006,29,2020,20,PROD_006_2020_2,73
EMP244,PROD_006,22,2020,21,PROD_006_2020_2,74
EMP244,PROD_006,36,2020,22,PROD_006_2020_2,75
EMP244,PROD_006,25,2020,23,PROD_006_2020_2,76
EMP244,PROD_006,32,2020,24,PROD_006_2020_2,77
EMP244,PROD_006,18,2020,25,PROD_006_2020_2,78
EMP244,PROD_006,22,2020,26,PROD_006_2020_3,79
EMP244,PROD_006,21,2020,27,PROD_006_2020_3,80
EMP244,PROD_006,27,2020,28,PROD_006_2020_3,81
EMP244,PROD_006,30,2020,29,PROD_006_2020_3,82
EMP244,PROD_006,35,2020,30,PROD_006_2020_3,83
EMP244,PROD_006,33,2020,31,PROD_006_2020_3,84
EMP244,PROD_006,32,2020,32,PROD_006_2020_3,85
EMP244,PROD_006,24,2020,33,PROD_006_2020_3,86
EMP244,PROD_006,18,2020,34,PROD_006_2020_3,87
EMP244,PROD_006,35,2020,35,PROD_006_2020_3,88
EMP244,PROD_006,33,2020,36,PROD_006_2020_3,89
EMP244,PROD_006,30,2020,37,PROD_006_2020_3,90
EMP244,PROD_006,24,2020,38,PROD_006_2020_3,91
EMP244,PROD_006,23,2020,39,PROD_006_2020_4,92
EMP244,PROD_006,36,2020,40,PROD_006_2020_4,93
EMP244,PROD_006,27,2020,41,PROD_006_2020_4,94
EMP244,PROD_006,31,2020,42,PROD_006_2020_4,95
EMP244,PROD_006,39,2020,43,PROD_006_2020_4,96
EMP244,PROD_006,38,2020,44,PROD_006_2020_4,97
EMP244,PROD_006,21,2020,45,PROD_006_2020_4,98
EMP244,PROD_006,32,2020,46,PROD_006_2020_4,99
EMP244,PROD_006,33,2020,47,PROD_006_2020_4,100
EMP244,PROD_006,34,2020,48,PROD_006_2020_4,101
EMP244,PROD_006,24,2020,49,PROD_006_2020_4,102
EMP244,PROD_006,22,2020,50,PROD_006_2020_4,103
EMP244,PROD_006,30,2020,51,PROD_006_2020_4,104
EMP244,PROD_006,36,2019,0,PROD_006_2019_1,1
EMP244,PROD_006,44,2019,1,PROD_006_2019_1,2
EMP244,PROD_006,22,2019,2,PROD_006_2019_1,3
EMP244,PROD_006,35,2019,3,PROD_006_2019_1,4
EMP244,PROD_006,34,2019,4,PROD_006_2019_1,5
EMP244,PROD_006,34,2019,5,PROD_006_2019_1,6
EMP244,PROD_006,38,2019,6,PROD_006_2019_1,7
EMP244,PROD_006,34,2019,7,PROD_006_2019_1,8
EMP244,PROD_006,26,2019,8,PROD_006_2019_1,9
EMP244,PROD_006,36,2019,9,PROD_006_2019_1,10
EMP244,PROD_006,33,2019,10,PROD_006_2019_1,11
EMP244,PROD_006,28,2019,11,PROD_006_2019_1,12
EMP244,PROD_006,43,2019,12,PROD_006_2019_1,13
EMP244,PROD_006,38,2019,13,PROD_006_2019_2,14
EMP244,PROD_006,19,2019,14,PROD_006_2019_2,15
EMP244,PROD_006,40,2019,15,PROD_006_2019_2,16
EMP244,PROD_006,41,2019,16,PROD_006_2019_2,17
EMP244,PROD_006,32,2019,17,PROD_006_2019_2,18
EMP244,PROD_006,41,2019,18,PROD_006_2019_2,19
EMP244,PROD_006,36,2019,19,PROD_006_2019_2,20
EMP244,PROD_006,51,2019,20,PROD_006_2019_2,21
EMP244,PROD_006,29,2019,21,PROD_006_2019_2,22
EMP244,PROD_006,29,2019,22,PROD_006_2019_2,23
EMP244,PROD_006,32,2019,23,PROD_006_2019_2,24
EMP244,PROD_006,24,2019,24,PROD_006_2019_2,25
EMP244,PROD_006,23,2019,25,PROD_006_2019_2,26
EMP244,PROD_006,19,2019,26,PROD_006_2019_3,27
EMP244,PROD_006,32,2019,27,PROD_006_2019_3,28
EMP244,PROD_006,26,2019,28,PROD_006_2019_3,29
EMP244,PROD_006,28,2019,29,PROD_006_2019_3,30
EMP244,PROD_006,31,2019,30,PROD_006_2019_3,31
EMP244,PROD_006,22,2019,31,PROD_006_2019_3,32
EMP244,PROD_006,49,2019,32,PROD_006_2019_3,33
EMP244,PROD_006,35,2019,33,PROD_006_2019_3,34
EMP244,PROD_006,29,2019,34,PROD_006_2019_3,35
EMP244,PROD_006,38,2019,35,PROD_006_2019_3,36
EMP244,PROD_006,29,2019,36,PROD_006_2019_3,37
EMP244,PROD_006,31,2019,37,PROD_006_2019_3,38
EMP244,PROD_006,25,2019,38,PROD_006_2019_3,39
EMP244,PROD_006,21,2019,39,PROD_006_2019_4,40
EMP244,PROD_006,22,2019,40,PROD_006_2019_4,41
EMP244,PROD_006,32,2019,41,PROD_006_2019_4,42
EMP244,PROD_006,28,2019,42,PROD_006_2019_4,43
EMP244,PROD_006,31,2019,43,PROD_006_2019_4,44
EMP244,PROD_006,39,2019,44,PROD_006_2019_4,45
EMP244,PROD_006,29,2019,45,PROD_006_2019_4,46
EMP244,PROD_006,29,2019,46,PROD_006_2019_4,47
EMP244,PROD_006,34,2019,47,PROD_006_2019_4,48
EMP244,PROD_006,27,2019,48,PROD_006_2019_4,49
EMP244,PROD_006,40,2019,49,PROD_006_2019_4,50
EMP244,PROD_006,35,2019,50,PROD_006_2019_4,51
EMP244,PROD_006,24,2019,51,PROD_006_2019_4,52
EMP234,PROD_003,36,2020,0,PROD_003_2020_1,53
EMP234,PROD_003,33,2020,1,PROD_003_2020_1,54
EMP234,PROD_003,40,2020,2,PROD_003_2020_1,55
EMP234,PROD_003,46,2020,3,PROD_003_2020_1,56
EMP234,PROD_003,39,2020,4,PROD_003_2020_1,57
EMP234,PROD_003,39,2020,5,PROD_003_2020_1,58
EMP234,PROD_003,26,2020,6,PROD_003_2020_1,59
EMP234,PROD_003,44,2020,7,PROD_003_2020_1,60
EMP234,PROD_003,34,2020,8,PROD_003_2020_1,61
EMP234,PROD_003,34,2020,9,PROD_003_2020_1,62
EMP234,PROD_003,43,2020,10,PROD_003_2020_1,63
EMP234,PROD_003,46,2020,11,PROD_003_2020_1,64
EMP234,PROD_003,36,2020,12,PROD_003_2020_1,65
EMP234,PROD_003,28,2020,13,PROD_003_2020_2,66
EMP234,PROD_003,27,2020,14,PROD_003_2020_2,67
EMP234,PROD_003,44,2020,15,PROD_003_2020_2,68
EMP234,PROD_003,32,2020,16,PROD_003_2020_2,69
EMP234,PROD_003,32,2020,17,PROD_003_2020_2,70
EMP234,PROD_003,39,2020,18,PROD_003_2020_2,71
EMP234,PROD_003,32,2020,19,PROD_003_2020_2,72
EMP234,PROD_003,36,2020,20,PROD_003_2020_2,73
EMP234,PROD_003,39,2020,21,PROD_003_2020_2,74
EMP234,PROD_003,31,2020,22,PROD_003_2020_2,75
EMP234,PROD_003,25,2020,23,PROD_003_2020_2,76
EMP234,PROD_003,33,2020,24,PROD_003_2020_2,77
EMP234,PROD_003,22,2020,25,PROD_003_2020_2,78
EMP234,PROD_003,24,2020,26,PROD_003_2020_3,79
EMP234,PROD_003,22,2020,27,PROD_003_2020_3,80
EMP234,PROD_003,24,2020,28,PROD_003_2020_3,81
EMP234,PROD_003,28,2020,29,PROD_003_2020_3,82
EMP234,PROD_003,27,2020,30,PROD_003_2020_3,83
EMP234,PROD_003,18,2020,31,PROD_003_2020_3,84
EMP234,PROD_003,24,2020,32,PROD_003_2020_3,85
EMP234,PROD_003,27,2020,33,PROD_003_2020_3,86
EMP234,PROD_003,34,2020,34,PROD_003_2020_3,87
EMP234,PROD_003,27,2020,35,PROD_003_2020_3,88
EMP234,PROD_003,35,2020,36,PROD_003_2020_3,89
EMP234,PROD_003,38,2020,37,PROD_003_2020_3,90
EMP234,PROD_003,52,2020,38,PROD_003_2020_3,91
EMP234,PROD_003,32,2020,39,PROD_003_2020_4,92
EMP234,PROD_003,25,2020,40,PROD_003_2020_4,93
EMP234,PROD_003,25,2020,41,PROD_003_2020_4,94
EMP234,PROD_003,22,2020,42,PROD_003_2020_4,95
EMP234,PROD_003,24,2020,43,PROD_003_2020_4,96
EMP234,PROD_003,29,2020,44,PROD_003_2020_4,97
EMP234,PROD_003,35,2020,45,PROD_003_2020_4,98
EMP234,PROD_003,33,2020,46,PROD_003_2020_4,99
EMP234,PROD_003,32,2020,47,PROD_003_2020_4,100
EMP234,PROD_003,34,2020,48,PROD_003_2020_4,101
EMP234,PROD_003,32,2020,49,PROD_003_2020_4,102
EMP234,PROD_003,19,2020,50,PROD_003_2020_4,103
EMP234,PROD_003,18,2020,51,PROD_003_2020_4,104
EMP234,PROD_003,34,2019,0,PROD_003_2019_1,1
EMP234,PROD_003,37,2019,1,PROD_003_2019_1,2
EMP234,PROD_003,29,2019,2,PROD_003_2019_1,3
EMP234,PROD_003,42,2019,3,PROD_003_2019_1,4
EMP234,PROD_003,31,2019,4,PROD_003_2019_1,5
EMP234,PROD_003,36,2019,5,PROD_003_2019_1,6
EMP234,PROD_003,36,2019,6,PROD_003_2019_1,7
EMP234,PROD_003,43,2019,7,PROD_003_2019_1,8
EMP234,PROD_003,29,2019,8,PROD_003_2019_1,9
EMP234,PROD_003,30,2019,9,PROD_003_2019_1,10
EMP234,PROD_003,48,2019,10,PROD_003_2019_1,11
EMP234,PROD_003,34,2019,11,PROD_003_2019_1,12
EMP234,PROD_003,38,2019,12,PROD_003_2019_1,13
EMP234,PROD_003,33,2019,13,PROD_003_2019_2,14
EMP234,PROD_003,28,2019,14,PROD_003_2019_2,15
EMP234,PROD_003,45,2019,15,PROD_003_2019_2,16
EMP234,PROD_003,41,2019,16,PROD_003_2019_2,17
EMP234,PROD_003,33,2019,17,PROD_003_2019_2,18
EMP234,PROD_003,52,2019,18,PROD_003_2019_2,19
EMP234,PROD_003,38,2019,19,PROD_003_2019_2,20
EMP234,PROD_003,29,2019,20,PROD_003_2019_2,21
EMP234,PROD_003,33,2019,21,PROD_003_2019_2,22
EMP234,PROD_003,43,2019,22,PROD_003_2019_2,23
EMP234,PROD_003,34,2019,23,PROD_003_2019_2,24
EMP234,PROD_003,33,2019,24,PROD_003_2019_2,25
EMP234,PROD_003,23,2019,25,PROD_003_2019_2,26
EMP234,PROD_003,25,2019,26,PROD_003_2019_3,27
EMP234,PROD_003,28,2019,27,PROD_003_2019_3,28
EMP234,PROD_003,25,2019,28,PROD_003_2019_3,29
EMP234,PROD_003,23,2019,29,PROD_003_2019_3,30
EMP234,PROD_003,32,2019,30,PROD_003_2019_3,31
EMP234,PROD_003,25,2019,31,PROD_003_2019_3,32
EMP234,PROD_003,36,2019,32,PROD_003_2019_3,33
EMP234,PROD_003,36,2019,33,PROD_003_2019_3,34
EMP234,PROD_003,27,2019,34,PROD_003_2019_3,35
EMP234,PROD_003,25,2019,35,PROD_003_2019_3,36
EMP234,PROD_003,22,2019,36,PROD_003_2019_3,37
EMP234,PROD_003,28,2019,37,PROD_003_2019_3,38
EMP234,PROD_003,24,2019,38,PROD_003_2019_3,39
EMP234,PROD_003,27,2019,39,PROD_003_2019_4,40
EMP234,PROD_003,35,2019,40,PROD_003_2019_4,41
EMP234,PROD_003,30,2019,41,PROD_003_2019_4,42
EMP234,PROD_003,24,2019,42,PROD_003_2019_4,43
EMP234,PROD_003,31,2019,43,PROD_003_2019_4,44
EMP234,PROD_003,31,2019,44,PROD_003_2019_4,45
EMP234,PROD_003,31,2019,45,PROD_003_2019_4,46
EMP234,PROD_003,20,2019,46,PROD_003_2019_4,47
EMP234,PROD_003,33,2019,47,PROD_003_2019_4,48
EMP234,PROD_003,27,2019,48,PROD_003_2019_4,49
EMP234,PROD_003,24,2019,49,PROD_003_2019_4,50
EMP234,PROD_003,30,2019,50,PROD_003_2019_4,51
EMP234,PROD_003,18,2019,51,PROD_003_2019_4,52
EMP244,PROD_007,34,2020,0,PROD_007_2020_1,53
EMP244,PROD_007,30,2020,1,PROD_007_2020_1,54
EMP244,PROD_007,42,2020,2,PROD_007_2020_1,55
EMP244,PROD_007,42,2020,3,PROD_007_2020_1,56
EMP244,PROD_007,29,2020,4,PROD_007_2020_1,57
EMP244,PROD_007,24,2020,5,PROD_007_2020_1,58
EMP244,PROD_007,36,2020,6,PROD_007_2020_1,59
EMP244,PROD_007,42,2020,7,PROD_007_2020_1,60
EMP244,PROD_007,42,2020,8,PROD_007_2020_1,61
EMP244,PROD_007,29,2020,9,PROD_007_2020_1,62
EMP244,PROD_007,42,2020,10,PROD_007_2020_1,63
EMP244,PROD_007,47,2020,11,PROD_007_2020_1,64
EMP244,PROD_007,26,2020,12,PROD_007_2020_1,65
EMP244,PROD_007,30,2020,13,PROD_007_2020_2,66
EMP244,PROD_007,32,2020,14,PROD_007_2020_2,67
EMP244,PROD_007,37,2020,15,PROD_007_2020_2,68
EMP244,PROD_007,40,2020,16,PROD_007_2020_2,69
EMP244,PROD_007,30,2020,17,PROD_007_2020_2,70
EMP244,PROD_007,37,2020,18,PROD_007_2020_2,71
EMP244,PROD_007,33,2020,19,PROD_007_2020_2,72
EMP244,PROD_007,40,2020,20,PROD_007_2020_2,73
EMP244,PROD_007,36,2020,21,PROD_007_2020_2,74
EMP244,PROD_007,22,2020,22,PROD_007_2020_2,75
EMP244,PROD_007,31,2020,23,PROD_007_2020_2,76
EMP244,PROD_007,39,2020,24,PROD_007_2020_2,77
EMP244,PROD_007,24,2020,25,PROD_007_2020_2,78
EMP244,PROD_007,26,2020,26,PROD_007_2020_3,79
EMP244,PROD_007,24,2020,27,PROD_007_2020_3,80
EMP244,PROD_007,27,2020,28,PROD_007_2020_3,81
EMP244,PROD_007,24,2020,29,PROD_007_2020_3,82
EMP244,PROD_007,25,2020,30,PROD_007_2020_3,83
EMP244,PROD_007,43,2020,31,PROD_007_2020_3,84
EMP244,PROD_007,29,2020,32,PROD_007_2020_3,85
EMP244,PROD_007,27,2020,33,PROD_007_2020_3,86
EMP244,PROD_007,34,2020,34,PROD_007_2020_3,87
EMP244,PROD_007,21,2020,35,PROD_007_2020_3,88
EMP244,PROD_007,33,2020,36,PROD_007_2020_3,89
EMP244,PROD_007,30,2020,37,PROD_007_2020_3,90
EMP244,PROD_007,34,2020,38,PROD_007_2020_3,91
EMP244,PROD_007,22,2020,39,PROD_007_2020_4,92
EMP244,PROD_007,22,2020,40,PROD_007_2020_4,93
EMP244,PROD_007,25,2020,41,PROD_007_2020_4,94
EMP244,PROD_007,32,2020,42,PROD_007_2020_4,95
EMP244,PROD_007,32,2020,43,PROD_007_2020_4,96
EMP244,PROD_007,25,2020,44,PROD_007_2020_4,97
EMP244,PROD_007,36,2020,45,PROD_007_2020_4,98
EMP244,PROD_007,36,2020,46,PROD_007_2020_4,99
EMP244,PROD_007,23,2020,47,PROD_007_2020_4,100
EMP244,PROD_007,28,2020,48,PROD_007_2020_4,101
EMP244,PROD_007,43,2020,49,PROD_007_2020_4,102
EMP244,PROD_007,20,2020,50,PROD_007_2020_4,103
EMP244,PROD_007,25,2020,51,PROD_007_2020_4,104
EMP244,PROD_007,35,2019,0,PROD_007_2019_1,1
EMP244,PROD_007,29,2019,1,PROD_007_2019_1,2
EMP244,PROD_007,40,2019,2,PROD_007_2019_1,3
EMP244,PROD_007,32,2019,3,PROD_007_2019_1,4
EMP244,PROD_007,33,2019,4,PROD_007_2019_1,5
EMP244,PROD_007,30,2019,5,PROD_007_2019_1,6
EMP244,PROD_007,36,2019,6,PROD_007_2019_1,7
EMP244,PROD_007,42,2019,7,PROD_007_2019_1,8
EMP244,PROD_007,40,2019,8,PROD_007_2019_1,9
EMP244,PROD_007,44,2019,9,PROD_007_2019_1,10
EMP244,PROD_007,40,2019,10,PROD_007_2019_1,11
EMP244,PROD_007,38,2019,11,PROD_007_2019_1,12
EMP244,PROD_007,34,2019,12,PROD_007_2019_1,13
EMP244,PROD_007,34,2019,13,PROD_007_2019_2,14
EMP244,PROD_007,36,2019,14,PROD_007_2019_2,15
EMP244,PROD_007,38,2019,15,PROD_007_2019_2,16
EMP244,PROD_007,31,2019,16,PROD_007_2019_2,17
EMP244,PROD_007,35,2019,17,PROD_007_2019_2,18
EMP244,PROD_007,44,2019,18,PROD_007_2019_2,19
EMP244,PROD_007,38,2019,19,PROD_007_2019_2,20
EMP244,PROD_007,36,2019,20,PROD_007_2019_2,21
EMP244,PROD_007,41,2019,21,PROD_007_2019_2,22
EMP244,PROD_007,33,2019,22,PROD_007_2019_2,23
EMP244,PROD_007,38,2019,23,PROD_007_2019_2,24
EMP244,PROD_007,31,2019,24,PROD_007_2019_2,25
EMP244,PROD_007,34,2019,25,PROD_007_2019_2,26
EMP244,PROD_007,20,2019,26,PROD_007_2019_3,27
EMP244,PROD_007,24,2019,27,PROD_007_2019_3,28
EMP244,PROD_007,27,2019,28,PROD_007_2019_3,29
EMP244,PROD_007,31,2019,29,PROD_007_2019_3,30
EMP244,PROD_007,25,2019,30,PROD_007_2019_3,31
EMP244,PROD_007,18,2019,31,PROD_007_2019_3,32
EMP244,PROD_007,35,2019,32,PROD_007_2019_3,33
EMP244,PROD_007,19,2019,33,PROD_007_2019_3,34
EMP244,PROD_007,34,2019,34,PROD_007_2019_3,35
EMP244,PROD_007,23,2019,35,PROD_007_2019_3,36
EMP244,PROD_007,20,2019,36,PROD_007_2019_3,37
EMP244,PROD_007,28,2019,37,PROD_007_2019_3,38
EMP244,PROD_007,27,2019,38,PROD_007_2019_3,39
EMP244,PROD_007,34,2019,39,PROD_007_2019_4,40
EMP244,PROD_007,19,2019,40,PROD_007_2019_4,41
EMP244,PROD_007,35,2019,41,PROD_007_2019_4,42
EMP244,PROD_007,18,2019,42,PROD_007_2019_4,43
EMP244,PROD_007,35,2019,43,PROD_007_2019_4,44
EMP244,PROD_007,20,2019,44,PROD_007_2019_4,45
EMP244,PROD_007,34,2019,45,PROD_007_2019_4,46
EMP244,PROD_007,31,2019,46,PROD_007_2019_4,47
EMP244,PROD_007,33,2019,47,PROD_007_2019_4,48
EMP244,PROD_007,30,2019,48,PROD_007_2019_4,49
EMP244,PROD_007,25,2019,49,PROD_007_2019_4,50
EMP244,PROD_007,30,2019,50,PROD_007_2019_4,51
EMP244,PROD_007,18,2019,51,PROD_007_2019_4,52
EMP234,PROD_004,25,2020,0,PROD_004_2020_1,53
EMP234,PROD_004,37,2020,1,PROD_004_2020_1,54
EMP234,PROD_004,42,2020,2,PROD_004_2020_1,55
EMP234,PROD_004,50,2020,3,PROD_004_2020_1,56
EMP234,PROD_004,18,2020,4,PROD_004_2020_1,57
EMP234,PROD_004,32,2020,5,PROD_004_2020_1,58
EMP234,PROD_004,38,2020,6,PROD_004_2020_1,59
EMP234,PROD_004,37,2020,7,PROD_004_2020_1,60
EMP234,PROD_004,33,2020,8,PROD_004_2020_1,61
EMP234,PROD_004,30,2020,9,PROD_004_2020_1,62
EMP234,PROD_004,37,2020,10,PROD_004_2020_1,63
EMP234,PROD_004,20,2020,11,PROD_004_2020_1,64
EMP234,PROD_004,41,2020,12,PROD_004_2020_1,65
EMP234,PROD_004,40,2020,13,PROD_004_2020_2,66
EMP234,PROD_004,39,2020,14,PROD_004_2020_2,67
EMP234,PROD_004,38,2020,15,PROD_004_2020_2,68
EMP234,PROD_004,34,2020,16,PROD_004_2020_2,69
EMP234,PROD_004,32,2020,17,PROD_004_2020_2,70
EMP234,PROD_004,41,2020,18,PROD_004_2020_2,71
EMP234,PROD_004,30,2020,19,PROD_004_2020_2,72
EMP234,PROD_004,40,2020,20,PROD_004_2020_2,73
EMP234,PROD_004,36,2020,21,PROD_004_2020_2,74
EMP234,PROD_004,31,2020,22,PROD_004_2020_2,75
EMP234,PROD_004,33,2020,23,PROD_004_2020_2,76
EMP234,PROD_004,28,2020,24,PROD_004_2020_2,77
EMP234,PROD_004,22,2020,25,PROD_004_2020_2,78
EMP234,PROD_004,22,2020,26,PROD_004_2020_3,79
EMP234,PROD_004,30,2020,27,PROD_004_2020_3,80
EMP234,PROD_004,23,2020,28,PROD_004_2020_3,81
EMP234,PROD_004,31,2020,29,PROD_004_2020_3,82
EMP234,PROD_004,28,2020,30,PROD_004_2020_3,83
EMP234,PROD_004,30,2020,31,PROD_004_2020_3,84
EMP234,PROD_004,34,2020,32,PROD_004_2020_3,85
EMP234,PROD_004,29,2020,33,PROD_004_2020_3,86
EMP234,PROD_004,30,2020,34,PROD_004_2020_3,87
EMP234,PROD_004,32,2020,35,PROD_004_2020_3,88
EMP234,PROD_004,26,2020,36,PROD_004_2020_3,89
EMP234,PROD_004,30,2020,37,PROD_004_2020_3,90
EMP234,PROD_004,31,2020,38,PROD_004_2020_3,91
EMP234,PROD_004,24,2020,39,PROD_004_2020_4,92
EMP234,PROD_004,29,2020,40,PROD_004_2020_4,93
EMP234,PROD_004,27,2020,41,PROD_004_2020_4,94
EMP234,PROD_004,24,2020,42,PROD_004_2020_4,95
EMP234,PROD_004,28,2020,43,PROD_004_2020_4,96
EMP234,PROD_004,30,2020,44,PROD_004_2020_4,97
EMP234,PROD_004,28,2020,45,PROD_004_2020_4,98
EMP234,PROD_004,29,2020,46,PROD_004_2020_4,99
EMP234,PROD_004,34,2020,47,PROD_004_2020_4,100
EMP234,PROD_004,31,2020,48,PROD_004_2020_4,101
EMP234,PROD_004,29,2020,49,PROD_004_2020_4,102
EMP234,PROD_004,25,2020,50,PROD_004_2020_4,103
EMP234,PROD_004,19,2020,51,PROD_004_2020_4,104
EMP234,PROD_004,35,2019,0,PROD_004_2019_1,1
EMP234,PROD_004,37,2019,1,PROD_004_2019_1,2
EMP234,PROD_004,31,2019,2,PROD_004_2019_1,3
EMP234,PROD_004,23,2019,3,PROD_004_2019_1,4
EMP234,PROD_004,37,2019,4,PROD_004_2019_1,5
EMP234,PROD_004,42,2019,5,PROD_004_2019_1,6
EMP234,PROD_004,38,2019,6,PROD_004_2019_1,7
EMP234,PROD_004,34,2019,7,PROD_004_2019_1,8
EMP234,PROD_004,33,2019,8,PROD_004_2019_1,9
EMP234,PROD_004,37,2019,9,PROD_004_2019_1,10
EMP234,PROD_004,34,2019,10,PROD_004_2019_1,11
EMP234,PROD_004,43,2019,11,PROD_004_2019_1,12
EMP234,PROD_004,37,2019,12,PROD_004_2019_1,13
EMP234,PROD_004,32,2019,13,PROD_004_2019_2,14
EMP234,PROD_004,43,2019,14,PROD_004_2019_2,15
EMP234,PROD_004,42,2019,15,PROD_004_2019_2,16
EMP234,PROD_004,41,2019,16,PROD_004_2019_2,17
EMP234,PROD_004,43,2019,17,PROD_004_2019_2,18
EMP234,PROD_004,29,2019,18,PROD_004_2019_2,19
EMP234,PROD_004,33,2019,19,PROD_004_2019_2,20
EMP234,PROD_004,39,2019,20,PROD_004_2019_2,21
EMP234,PROD_004,25,2019,21,PROD_004_2019_2,22
EMP234,PROD_004,32,2019,22,PROD_004_2019_2,23
EMP234,PROD_004,31,2019,23,PROD_004_2019_2,24
EMP234,PROD_004,23,2019,24,PROD_004_2019_2,25
EMP234,PROD_004,19,2019,25,PROD_004_2019_2,26
EMP234,PROD_004,21,2019,26,PROD_004_2019_3,27
EMP234,PROD_004,29,2019,27,PROD_004_2019_3,28
EMP234,PROD_004,21,2019,28,PROD_004_2019_3,29
EMP234,PROD_004,25,2019,29,PROD_004_2019_3,30
EMP234,PROD_004,20,2019,30,PROD_004_2019_3,31
EMP234,PROD_004,29,2019,31,PROD_004_2019_3,32
EMP234,PROD_004,22,2019,32,PROD_004_2019_3,33
EMP234,PROD_004,19,2019,33,PROD_004_2019_3,34
EMP234,PROD_004,37,2019,34,PROD_004_2019_3,35
EMP234,PROD_004,28,2019,35,PROD_004_2019_3,36
EMP234,PROD_004,37,2019,36,PROD_004_2019_3,37
EMP234,PROD_004,27,2019,37,PROD_004_2019_3,38
EMP234,PROD_004,23,2019,38,PROD_004_2019_3,39
EMP234,PROD_004,28,2019,39,PROD_004_2019_4,40
EMP234,PROD_004,42,2019,40,PROD_004_2019_4,41
EMP234,PROD_004,28,2019,41,PROD_004_2019_4,42
EMP234,PROD_004,29,2019,42,PROD_004_2019_4,43
EMP234,PROD_004,32,2019,43,PROD_004_2019_4,44
EMP234,PROD_004,25,2019,44,PROD_004_2019_4,45
EMP234,PROD_004,31,2019,45,PROD_004_2019_4,46
